open,high,low,close,volume
47723.81,47939.54,46688.62,47294.06,3218812024.4
47294.06,47560.94,45725.83,46439.44,4241451689.24
46439.44,47531.71,45598.72,45836.58,5184734824.01
45836.58,47046.03,42503.95,43436.89,6518583189.66
43436.89,43783.28,42462.0,43077.43,3772492564.16
43077.43,43121.88,40684.06,41558.04,4666176314.41
41558.04,42293.16,40545.33,41681.89,4798430259.07
41681.89,42771.5,41248.34,41855.2,2670969535.61
41855.2,42237.36,39678.91,41817.73,5191917317.28
41817.73,43087.06,41274.96,42721.38,4260485039.62
42721.38,44264.65,42459.49,43903.01,3932435418.66
43903.01,44406.56,42322.75,42570.38,3788053789.21
42570.38,43434.0,41771.18,43062.07,3558057951.22
43062.07,43785.25,42580.4,43080.79,2556546664.08
43080.79,43458.0,42601.92,43069.7,2424501554.28
43069.7,43173.14,41549.75,42202.55,3065980722.07
42202.55,42662.9,41288.76,42350.0,3156427657.05
42350.0,42557.02,41151.73,41662.93,3719421179.2
41662.93,43488.93,40568.34,40703.85,4466178752.74
40703.85,41094.88,35466.5,36455.21,7811046448.11
36455.21,36801.99,34097.96,35058.15,7349446047.7
35058.15,36485.79,34620.61,36249.92,4657797002.03
36249.92,37500.93,32954.17,36666.44,7703298428.86
36666.44,37527.86,35711.21,36948.15,4374689952.19
36948.15,38819.07,36261.14,36799.57,5582817113.8
36799.57,37217.18,35518.79,37169.2,4203279882.46
37169.2,37996.34,36165.43,37715.34,3601415011.61
37715.34,38661.15,37326.74,38159.07,2491894554.39
38159.07,38335.93,37367.35,37896.15,1975931041.45
37896.15,38724.99,36650.16,38465.52,3147837733.56
38465.52,39233.14,38009.14,38697.85,3038640206.95
38697.85,38852.65,36653.59,36894.86,3009259330.43
36894.86,37327.27,36261.34,37304.09,2975973653.07
37304.09,41702.73,37029.74,41554.21,5176848650.95
41554.21,41894.47,40942.76,41386.58,3017680741.54
41386.58,42614.9,41134.31,42376.85,2143482959.89
42376.85,44471.67,41661.17,43829.37,4864388116.51
43829.37,45445.6,42680.96,44035.53,5876999198.3
44035.53,44792.86,43131.01,44372.35,3545436023.53
44372.35,45783.15,43205.56,43493.51,5812738362.1
43493.51,43909.11,41957.86,42374.1,4739930337.22
42374.1,43015.09,41747.44,42211.92,2751510874.95
42211.92,42748.34,41871.58,42055.37,2010618690.88
42055.37,42821.73,41574.71,42533.78,3497559537.13
42533.78,44745.31,42436.27,44542.17,3859601315.16
44542.17,44548.54,43338.6,43877.25,2971510355.47
43877.25,44157.37,40091.82,40514.26,4597292729.18
40514.26,40941.71,39463.68,39980.82,3960130213.1
39980.82,40431.64,39645.76,40079.42,1840226772.23
40079.42,40118.28,38018.88,38381.3,2951661899.85
38381.3,39463.01,36834.67,37008.36,5444575237.85
37008.36,38420.42,36368.02,38237.75,4435220441.42
38237.75,39229.91,37079.86,37251.78,3750429903.43
37251.78,39140.55,34336.45,38327.08,8651842308.96
38327.08,39665.87,38025.85,39215.42,4432371000.22
39215.42,40247.57,38582.13,39113.79,2546260856.82
39113.79,39833.57,37030.9,37695.27,3882810087.99
37695.27,43823.31,37455.39,43175.53,6082826196.8
43175.53,44925.79,42879.41,44412.04,5974200848.99
44412.04,45211.46,43349.44,43901.28,5507205978.67
43901.28,44080.26,41845.55,42456.5,4415765773.31
42456.5,42516.36,38572.84,39141.86,5523899812.46
39141.86,39594.73,38589.05,39393.74,2698335806.09
39393.74,39668.96,38107.29,38408.86,3416186356.36
38408.86,39531.55,37165.41,38028.38,5344728510.48
38028.38,39353.52,37882.94,38737.76,4721150588.18
38737.76,42561.73,38658.46,41947.74,6016501063.18
41947.74,42031.39,38677.86,39424.07,6112798056.82
39424.07,40212.51,38242.97,38735.47,5099872513.75
38735.47,39408.78,38682.06,38808.78,2184685420.23
38808.78,39289.5,37597.88,37786.22,2673964111.1
37786.22,39768.82,37581.47,39673.12,3756918931.09
39673.12,39847.7,38193.02,39308.63,3756744297.4
39308.63,41512.49,38929.13,41113.43,6776742099.82
41113.43,41435.31,40579.18,40918.21,3278700749.98
40918.21,42292.23,40221.54,41760.04,3518519802.7
41760.04,42351.96,41530.62,42200.15,2521106778.32
42200.15,42278.31,40927.79,41252.55,2638068759.72
41252.55,41514.5,40555.3,41035.21,3514794516.92
41035.21,43257.67,40889.36,42361.0,5303947109.31
42361.0,42972.89,41785.82,42899.21,3941492110.6
42899.21,44203.09,42622.98,43986.2,5137566737.62
43986.2,45073.08,43609.64,44299.09,5030422696.73
44299.09,44782.16,44083.66,44499.85,2175905259.05
44499.85,46890.15,44432.8,46834.74,4126898764.65
46834.74,48169.6,46672.05,47105.67,6057589107.15
47105.67,48075.2,47024.26,47434.03,4988579350.77
47434.03,47685.72,46596.52,47056.18,4643501630.43
47056.18,47583.11,45225.31,45510.6,4346533520.25
45510.6,46698.05,44264.02,46276.55,5632784674.67
46276.55,47138.0,45639.6,45804.71,5019556836.38
45804.71,47377.58,45548.21,46407.86,4244238635.65
46407.86,46880.13,45129.88,46592.13,5571433257.42
46592.13,47177.09,45401.21,45496.99,4941089434.21
45496.99,45503.48,43129.65,43174.63,7001389417.93
43174.63,43883.94,42763.94,43452.24,4557723969.67
43452.24,43959.46,42119.51,42272.33,5086080376.83
42272.33,42791.77,42128.05,42746.31,2408790595.84
42746.31,43399.59,41896.6,42137.9,2759323479.61
42137.9,42407.91,39222.72,39512.06,6618037593.96
39512.06,40633.64,39269.95,40075.42,6070046279.9
40075.42,41529.3,39591.39,41141.03,4757671236.21
41141.03,41485.88,39576.59,39940.21,3695645860.56
39940.21,40752.71,39778.41,40551.47,2784621109.66
40551.47,40681.0,40017.46,40379.39,1865478319.46
40379.39,40580.49,39563.09,39678.87,2173369623.66
39678.87,41080.02,38576.75,40794.97,5228765235.99
40794.97,41728.11,40579.33,41490.7,3550853095.4
41490.7,42183.39,40904.36,41357.39,4228051341.24
41357.39,42965.69,39866.0,40477.34,5747886390.72
40477.34,40785.81,39201.69,39708.59,4497179520.12
39708.59,39964.36,39302.61,39437.46,1888336957.5
39437.46,39930.1,39032.58,39450.61,2509506137.41
39450.61,40560.01,38225.32,40425.22,6131317840.57
40425.22,40767.62,37758.63,38112.91,6026099166.38
38112.91,39449.84,37890.75,39231.27,4992342213.52
39231.27,40350.0,38892.37,39748.0,5135341317.94
39748.0,39914.86,38180.54,38584.86,4358792845.05
38584.86,38770.31,37606.65,37650.08,2852050381.38
37650.08,38656.84,37424.82,38473.15,3419577282.57
38473.15,39132.65,38066.4,38520.66,4860790295.7
38520.66,38644.94,37523.85,37723.83,3568690111.57
37723.83,40002.6,37667.37,39689.13,5623574520.77
39689.13,39832.72,35618.96,36550.56,7463620438.48
36550.56,36656.29,35329.26,36010.28,6271414305.39
36010.28,36135.56,34840.98,35475.19,2998135456.32
35475.19,35507.0,33748.63,34036.89,6208222321.21
34036.89,34224.16,30062.45,30096.15,12838202756.92
30096.15,32631.29,29768.35,31011.43,11001881545.63
31011.43,32111.38,27851.45,29101.63,12759025915.37
29101.63,30199.59,26776.79,29019.1,11677959873.8
29019.1,31025.1,28759.45,29288.66,6243771759.48
29288.66,30301.96,28648.91,30087.47,3460563837.06
30087.47,31435.37,29511.38,31317.35,3403058896.75
31317.35,31330.1,29114.2,29868.68,4621376980.6
29868.68,30770.17,29460.41,30445.01,4033722234.75
30445.01,30705.86,28655.53,28711.85,4446056843.72
28711.85,30530.24,28692.08,30316.22,4639745185.55
30316.22,30758.94,28742.26,29202.35,4372138442.6
29202.35,29647.78,28967.99,29449.66,1861108732.96
29449.66,30480.73,29276.69,30294.16,2613888109.06
30294.16,30659.71,28892.45,29111.29,4565476441.56
29111.29,29827.05,28682.69,29649.86,4005359000.77
29649.86,30216.01,29338.11,29544.22,4302447601.28
29544.22,29880.16,28072.57,29210.31,5871802268.22
29210.31,29386.02,28289.91,28614.82,6113268514.89
28614.82,29223.62,28513.74,29031.17,2370608249.1
29031.17,29566.62,28842.07,29466.84,1992169185.29
29466.84,32157.08,29308.18,31730.26,6528678367.47
31730.26,32363.72,31251.48,31794.27,5053624732.6
31794.27,31972.07,29382.09,29802.38,6751393477.01
29802.38,30662.99,29601.6,30453.55,4463063844.51
30453.55,30690.43,29304.25,29704.34,3876575987.23
29704.34,29966.46,29487.14,29864.56,1928169528.55
29864.56,30167.53,29561.28,29917.49,2009690099.73
29917.49,31754.93,29893.02,31371.59,5305590147.37
31371.59,31569.89,29231.55,31120.98,7062314309.26
31120.98,31315.59,29871.03,30204.06,5056513401.64
30204.06,30684.51,29956.7,30107.1,3277001301.72
30107.1,30352.1,28877.35,29089.39,4835497334.95
29089.39,29434.64,28136.08,28415.24,4294922231.7
28415.24,28539.36,26573.13,26587.48,5676824065.27
26587.48,26878.42,21982.78,22490.89,12501619177.39
22490.89,23291.94,20860.12,22152.86,9148864125.02
22152.86,22775.63,20118.16,22579.41,9528068050.66
22579.41,22958.66,20235.45,20399.97,5459876624.8
20399.97,21348.15,20251.79,20465.04,4727970600.53
20465.04,20776.75,17639.53,18974.13,7936491689.31
18974.13,20802.64,17980.78,20581.2,6334999502.12
20581.2,21064.03,19639.12,20576.35,5062116762.61
20576.35,21706.02,20367.11,20725.63,4972546110.81
20725.63,20890.83,19788.77,19980.47,5220265533.89
19980.47,21213.15,19895.55,21104.77,4193719778.83
21104.77,21539.61,20749.17,21233.75,4089066746.51
21233.75,21594.4,20914.23,21493.79,3138018172.11
21493.79,21865.88,20991.62,21042.23,3090944255.65
21042.23,21509.72,20558.23,20738.08,3668597502.32
20738.08,21206.13,20214.06,20280.01,3916133681.29
20280.01,20422.23,19871.4,20113.31,4399171466.89
20113.31,20163.86,18658.06,19923.95,4497362290.66
19923.95,20825.17,18986.84,19279.45,5228269488.69
19279.45,19447.37,19002.23,19249.14,2347845499.99
19249.14,19637.95,18814.85,19315.44,2297187935.36
19315.44,20338.44,19058.64,20230.0,3182257567.5
20230.0,20734.75,19312.33,20177.86,4040897576.9
20177.86,20664.41,19773.07,20562.9,3430109565.28
20562.9,21827.42,20268.52,21620.82,3378425843.89
21620.82,22430.35,21196.08,21617.89,11794592435.9
21617.89,21960.58,21328.25,21588.38,6590607140.62
21588.38,21601.05,20669.24,20861.04,5883522907.99
20861.04,20866.54,19883.89,19969.36,4016745135.62
19969.36,20057.15,19263.57,19333.17,4995086958.41
19333.17,20326.26,18947.33,20246.12,7320692266.18
20246.12,20885.99,19628.69,20590.82,6692494063.94
20590.82,21190.64,20386.25,20833.51,5923201971.57
20833.51,21574.75,20485.51,21200.24,5253651267.26
21200.24,21669.15,20757.94,20790.21,5134415197.52
20790.21,22759.04,20772.32,22463.61,9099942610.33
22463.61,23781.46,21608.59,23397.66,10574154706.32
23397.66,24265.95,22936.13,23217.64,9020739524.24
23217.64,23423.55,22345.74,23151.9,6804472705.28
23151.9,23750.8,22504.54,22683.95,6464608185.07
22683.95,22997.29,21944.31,22452.53,4827163825.42
22452.53,23004.95,22266.42,22581.96,4745847142.2
22581.96,22664.19,21261.86,21312.9,8557853819.64
21312.9,21339.49,20722.54,21252.45,6440717500.46
21252.45,23037.42,21045.5,22953.06,7458198064.88
22953.06,24191.29,22594.18,23846.88,9929629941.85
23846.88,24416.96,23441.69,23773.45,7990483777.12
23773.45,24642.01,23508.6,23644.76,6088804430.31
23644.76,24191.52,23232.25,23297.91,4826888638.47
23297.91,23501.45,22529.03,23238.76,9104585679.38
23238.76,23400.75,22605.19,22947.4,28977960047.89
22947.4,24313.26,22675.24,22834.74,18288620013.56
22834.74,23225.79,22417.22,22623.01,5672785507.94
22623.01,23466.4,22593.08,23311.2,6839651642.7
23311.2,23350.25,22915.66,22951.84,2850119535.2
22951.84,23398.55,22852.31,23173.4,2879141053.37
23173.4,24235.44,23155.64,23812.74,6516258205.68
23812.74,23922.64,22872.36,23149.0,4849377190.34
23149.0,24192.34,22680.29,23953.07,7536005883.76
23953.07,24887.84,23854.55,23933.82,9483340286.3
23933.82,24451.13,23609.09,24408.07,6154259332.86
24408.07,24885.01,24295.62,24441.2,5137100802.42
24441.2,25035.76,24150.35,24305.34,5095566872.76
24305.34,25202.55,23777.21,24096.42,8596943431.14
24096.42,24244.61,23677.85,23854.48,6353919741.29
23854.48,24440.49,23184.04,23339.0,7158666632.66
23339.0,23593.42,23122.61,23201.87,4710015322.07
23201.87,23206.49,20788.6,20834.67,8646441203.59
20834.67,21362.53,20766.03,21138.98,5578521490.9
21138.98,21766.76,21073.24,21515.34,4610052906.1
21515.34,21525.05,20904.23,21412.08,6722981012.63
21412.08,21672.03,20896.17,21526.01,6115511937.6
21526.01,21890.19,21156.54,21368.75,5460479061.3
21368.75,21814.71,21313.41,21563.64,5271085023.36
21563.64,21861.33,20118.98,20241.95,8306855545.11
20241.95,20380.3,19829.36,20037.73,5353883585.37
20037.73,20158.52,19532.25,19559.37,4398439204.48
19559.37,20421.02,19553.97,20290.43,6324029744.96
20290.43,20568.85,19559.67,19809.44,7518174012.79
19809.44,20473.55,19808.98,20047.6,7483394101.66
20047.6,20206.23,19582.43,20131.71,6600136039.58
20131.71,20437.73,19757.26,19952.14,6429492578.08
19952.14,20053.49,19654.7,19832.5,4778208429.23
19832.5,20027.54,19589.78,20003.0,4545264579.67
20003.0,20053.18,19636.23,19794.78,5881038595.11
19794.78,20176.25,18672.7,18790.75,9378029421.34
18790.75,19458.9,18525.86,19284.26,7346298958.51
19284.26,19449.58,19016.69,19319.21,6801500344.56
19319.21,21584.97,19292.77,21360.21,11587955342.8
21360.21,21799.92,21115.47,21647.54,8218060900.6
21647.54,21849.56,21361.19,21825.81,7838178280.71
21825.81,22477.09,21544.35,22397.49,11326648308.56
22397.49,22779.75,19895.67,20175.69,11805144084.32
20175.69,20532.54,19619.04,20224.94,9415516639.4
20224.94,20327.09,19522.66,19699.73,9141380667.66
19699.73,19886.32,19342.29,19805.88,7629153715.35
19805.88,20184.38,19750.12,20113.35,5521800179.29
20113.35,20117.1,19340.52,19417.63,7218127166.75
19417.63,19679.69,18278.92,19536.58,10084949308.83
19536.58,19633.0,18722.65,18874.91,8088152173.73
18874.91,19876.42,18148.06,18462.49,9852745406.93
18462.49,19535.13,18360.36,19399.86,10004097781.66
19399.86,19492.31,18539.98,19291.69,9814794524.84
19291.69,19313.79,18818.12,18923.79,6305420857.92
18923.79,19173.07,18637.51,18808.91,5184802678.91
18808.91,19311.23,18692.28,19223.83,11044258169.01
19223.83,20369.78,18829.11,19103.12,15445721127.53
19103.12,19784.71,18479.83,19413.16,12891866093.37
19413.16,19634.9,18849.91,19590.58,10379064196.26
19590.58,20180.45,19175.88,19423.94,11289063813.58
19423.94,19481.53,19173.33,19311.58,4605022933.56
19311.58,19394.67,18925.77,19052.19,5444924364.53
19052.19,19708.24,18968.92,19626.49,7792365578.8
19626.49,20457.43,19495.79,20338.38,9394349671.12
20338.38,20358.66,19740.91,20157.69,8571967589.0
20157.69,20451.98,19862.74,19956.37,8987879923.9
19956.37,20058.4,19332.71,19530.74,6578388882.62
19530.74,19621.5,19258.0,19416.52,3382988501.05
19416.52,19552.94,19320.51,19440.65,3740878056.61
19440.65,19521.63,19033.73,19134.42,6264243780.27
19134.42,19266.12,18868.88,19059.8,6933500339.34
19059.8,19230.49,18983.13,19154.88,5984444685.22
19154.88,19506.48,18245.71,19378.72,10291028527.63
19378.72,19946.51,19079.96,19179.04,9841143534.28
19179.04,19225.32,18985.42,19065.8,3626838143.74
19065.8,19423.89,19064.48,19263.27,4042149568.63
19263.27,19667.77,19156.51,19548.83,6697685025.77
19548.83,19697.84,19097.52,19329.32,7551329421.21
19329.32,19356.24,19082.36,19123.37,5569090649.01
19123.37,19337.74,18919.12,19042.88,6277434181.19
19042.88,19247.47,18694.9,19163.25,6960315485.42
19163.25,19254.55,19114.09,19204.54,3029804944.65
19204.54,19689.14,19084.89,19569.76,4484308299.0
19569.76,19592.54,19166.86,19330.16,6837188605.68
19330.16,20401.73,19240.39,20080.4,8645215757.87
20080.4,21003.61,20057.1,20763.38,11088871553.2
20763.38,20869.18,20213.3,20294.0,9483791984.02
20294.0,20744.95,20022.37,20594.36,8405827457.03
20594.36,21069.54,20557.12,20809.69,7898690272.77
20809.69,20930.07,20517.2,20627.01,6138044360.09
20627.01,20833.95,20245.99,20491.46,8526592094.76
20491.46,20691.68,20336.59,20480.3,7745892470.09
20480.3,20792.95,20061.49,20150.77,9131800298.03
20150.77,20389.28,20035.14,20207.07,7844241568.57
20207.07,21281.28,20182.0,21148.69,11891269161.14
21148.69,21475.0,21084.12,21299.22,6985585934.12
21299.22,21361.95,20891.13,20908.87,6496141280.03
20908.87,21067.62,20394.24,20588.56,10142965865.34
20588.56,20676.56,17396.89,18569.94,17746959456.88
18569.94,18588.03,15601.51,15915.02,16742522969.7
15915.02,18164.59,15763.38,17602.86,13453375037.81
17602.86,17690.15,16430.88,17060.62,9301623582.88
17060.62,17119.44,16647.11,16801.1,4097751537.07
16801.1,16950.01,16239.4,16334.15,3505312820.57
16334.15,17183.73,15820.63,16618.98,7153901476.11
16618.98,17128.45,16530.78,16898.94,5607901303.89
16898.94,17009.08,16383.98,16667.95,5149780999.61
16667.95,16747.42,16414.26,16696.12,4253373513.59
16696.12,17007.0,16548.17,16699.58,4125779348.8
16699.58,16820.19,16556.31,16702.31,2034732932.17
16702.31,16751.9,16185.11,16282.55,2904767907.8
16282.55,16309.28,15483.76,15779.19,6060855907.19
15779.19,16308.22,15618.44,16222.67,4571572730.92
16222.67,16698.93,16161.87,16606.27,5057824671.18
16606.27,16810.29,16463.18,16599.37,4037979019.31
16599.37,16652.37,16346.11,16522.5,3492117245.99
16522.5,16698.5,16387.07,16457.24,3430845038.61
16457.24,16599.31,16403.75,16428.58,3015693574.4
16428.58,16486.22,15997.78,16213.25,4724878746.18
16213.25,16545.47,16100.45,16442.84,4642731439.99
16442.84,17236.26,16428.47,17164.26,6064379417.86
17164.26,17308.57,16858.97,16969.74,4665594086.79
16969.74,17104.2,16798.79,17090.83,4048686701.02
17090.83,17178.1,16860.73,16885.11,3018527532.51
16885.11,17195.59,16878.61,17106.45,3504932379.51
17106.45,17415.94,16871.73,16966.47,4893686594.28
16966.47,17104.4,16912.74,17088.11,4511791216.98
17088.11,17138.04,16688.79,16837.41,4205871587.87
16837.41,17295.76,16736.81,17224.94,4513738448.68
17224.94,17353.49,17065.84,17129.3,4508597516.64
17129.3,17226.99,17093.94,17128.71,2665484332.72
17128.71,17268.6,17072.55,17091.84,2957557800.33
17091.84,17239.67,16873.66,17208.86,4333756284.94
17208.86,17974.63,17080.97,17777.69,5869619310.56
17777.69,18377.21,17666.09,17803.88,5858377958.71
17803.88,17852.69,17280.4,17358.27,4628778689.84
17358.27,17528.75,16532.29,16628.34,5258340755.67
16628.34,16795.34,16582.86,16777.53,2913136769.07
16777.53,16857.85,16663.66,16740.44,2099844330.11
16740.44,16814.92,16273.43,16442.06,3530843800.53
16442.06,17057.0,16398.67,16895.38,4922503316.13
16895.38,16923.87,16729.14,16821.27,3030592488.81
16821.27,16867.25,16561.74,16821.04,3401222707.75
16821.04,16934.99,16741.81,16779.14,3141497902.66
16779.14,16866.41,16777.39,16836.36,1931245363.65
16836.36,16856.65,16724.0,16830.94,2381611801.98
16830.94,16942.59,16792.3,16916.52,2345774560.15
16916.52,16971.14,16595.46,16705.17,3349719286.89
16705.17,16783.44,16467.18,16547.02,3696539234.59
16547.02,16662.86,16490.01,16639.28,3118327422.63
16639.28,16668.8,16341.06,16608.35,3142057951.4
16608.35,16643.14,16472.79,16542.13,2156044244.91
16542.13,16627.44,16499.59,16617.01,1769584999.69
16617.01,16792.16,16549.19,16673.45,2422891486.81
16673.45,16776.82,16606.46,16674.77,3011416340.23
16674.77,16990.52,16653.54,16850.95,4113628918.33
16850.95,16878.99,16755.43,16830.31,3013269621.56
16830.31,17037.94,16685.46,16950.72,3852552683.13
16950.72,16981.56,16908.35,16943.6,1906540657.53
16943.6,17172.01,16911.15,17127.76,2500851744.12
17127.76,17397.83,17105.28,17180.26,5176685683.8
17180.26,17497.24,17147.13,17439.95,4273684109.84
17439.95,17991.16,17316.64,17935.28,5063976279.11
17935.28,19110.32,17908.53,18845.28,9678995613.42
18845.28,19996.03,18716.84,19923.76,7976021134.96
19923.76,21181.82,19889.32,20947.16,9924793230.37
20947.16,21047.9,20558.11,20878.19,4497028540.14
20878.19,21464.56,20629.12,21186.31,7197328675.98
21186.31,21629.33,20854.55,21135.08,6755173262.17
21135.08,21639.65,20427.36,20678.88,8571786936.37
20678.88,21189.96,20662.02,21072.07,5835673928.31
21072.07,22751.17,20864.96,22666.52,8040242219.31
22666.52,23359.36,22429.43,22783.22,8988657860.61
22783.22,23076.33,22302.66,22708.92,6523534513.49
22708.92,23175.3,22526.55,22916.84,7480803244.47
22916.84,23161.31,22472.41,22629.91,7443343503.83
22629.91,23771.67,22308.81,23055.96,8765974861.86
23055.96,23280.64,22855.06,23008.34,7253709291.51
23008.34,23497.84,22546.3,23074.1,7179312472.46
23074.1,23187.26,22880.67,23022.06,3728420947.51
23022.06,23959.31,22968.49,23745.43,7641496843.16
23745.43,23799.6,22516.9,22831.87,7772481250.37
22831.87,23312.54,22716.78,23126.7,6553116299.37
23126.7,23809.34,22789.89,23717.01,7773336300.05
23717.01,24249.6,23375.42,23450.79,9476089586.16
23450.79,23711.83,23208.22,23431.02,8368578358.49
23431.02,23585.64,23255.45,23328.47,4133034975.52
23328.47,23432.07,22751.78,22929.79,5227165937.35
22929.79,23154.57,22634.73,22760.09,6565158413.91
22760.09,23339.68,22746.19,23254.43,7574564114.23
23254.43,23447.13,22669.18,22962.57,6907504193.3
22962.57,23010.27,21692.28,21793.48,9901823510.4
21793.48,21937.44,21456.83,21626.81,7909106469.33
21626.81,21905.43,21600.87,21861.87,4061932218.84
21861.87,22089.32,21634.87,21783.14,4789996802.73
21783.14,21893.74,21358.67,21771.03,6989583230.48
21771.03,22286.78,21551.19,22202.05,8152027199.79
22202.05,24367.61,22048.09,24328.48,9584253862.83
24328.48,25183.0,23507.74,23522.43,12202278692.18
23522.43,25006.92,23342.39,24573.96,13142292685.93
24573.96,24868.04,24438.1,24631.99,5811709880.44
24631.99,25183.2,24202.36,24279.51,8127818189.48
24279.51,25094.22,23844.96,24842.85,9356725032.2
24842.85,25241.4,24153.96,24443.55,10025322468.87
24443.55,24475.28,23577.15,24182.66,9683728672.39
24182.66,24598.91,23618.01,23938.38,10235224190.31
23938.38,24129.86,22857.56,23186.68,8697510612.79
23186.68,23218.95,22729.42,23158.86,4763827347.9
23158.86,23687.82,23059.98,23557.29,5065259015.86
23557.29,23896.23,23114.42,23494.64,7225363531.27
23494.64,23599.54,23022.05,23132.82,6557632943.5
23132.82,23991.41,23023.88,23638.34,7959324893.45
23638.34,23791.95,23197.11,23463.12,6024688542.63
23463.12,23475.62,22095.08,22353.93,8021304645.25
22353.93,22409.38,22158.17,22347.19,2878294834.53
22347.19,22654.3,22194.34,22430.79,3710601535.92
22430.79,22601.1,22261.64,22410.82,4895599954.55
22410.82,22556.24,21938.31,22198.37,6686073907.54
22198.37,22285.62,21592.67,21704.88,7190734074.92
21704.88,21829.95,20178.6,20369.06,10456506365.94
20369.06,20373.19,19562.09,20159.74,14061481457.42
20159.74,20677.68,19772.28,20459.99,10078254496.85
20459.99,22128.68,20272.52,22011.94,10084029554.74
22011.94,24393.56,21822.24,24110.82,16759591834.1
24110.82,26379.55,23987.32,24674.22,20058283086.23
24674.22,25193.0,23897.87,24283.55,16078561574.81
24283.55,25160.45,24126.08,24999.18,12166583494.39
24999.18,27750.45,24890.94,27392.26,18950401878.8
27392.26,27719.8,26586.62,26908.15,11512489648.51
26908.15,28384.52,26827.79,27970.38,11655412164.96
27970.38,28467.59,27131.0,27722.03,14973982771.27
27722.03,28437.29,27305.09,28107.03,12982153791.89
28107.03,28854.26,26609.63,27250.46,8154110230.66
27250.46,28744.26,27109.4,28293.93,5168599777.96
28293.93,28370.44,27003.03,27453.17,3673486297.08
27453.17,27780.82,27157.64,27464.4,1894799725.31
27464.4,28190.56,27420.16,27969.66,1938002417.17
27969.66,28022.04,26537.4,27125.92,3396734267.19
27125.92,27503.06,26637.1,27262.03,3154738370.23
27262.03,28642.22,27241.78,28348.29,3763914838.28
28348.29,29177.96,27696.3,28029.04,4244609550.01
28029.04,28641.3,27522.47,28467.05,3291611691.88
28467.05,28812.82,28235.13,28453.08,1258751292.99
28453.08,28527.84,27863.44,28171.63,1511497039.68
28171.63,28500.1,27214.92,27802.0,3395840505.06
27802.0,28439.37,27665.65,28165.61,2214736259.77
28165.61,28762.54,27817.82,28170.1,2621795819.6
28170.1,28180.56,27712.68,28033.49,1620187157.38
28033.49,28100.11,27771.62,27906.1,1050689272.26
27906.1,28151.91,27860.21,27938.61,805446885.35
27938.61,28528.27,27801.79,28323.09,1325822086.46
28323.09,29761.27,28174.18,29636.9,3081962154.55
29636.9,30538.11,29589.86,30200.61,3221295694.51
30200.61,30480.19,29651.19,29887.07,2846527000.84
29887.07,30581.69,29857.81,30374.72,2318014158.4
30374.72,31000.27,29973.72,30466.2,3363555972.34
30466.2,30592.99,30204.39,30295.33,1109204049.81
30295.33,30544.09,30121.62,30306.82,1217756311.29
30306.82,30312.68,29243.97,29430.51,2381256282.9
29430.51,30480.45,29108.01,30380.16,2660165896.37
30380.16,30408.97,28580.68,28801.4,3800012008.83
